games_started,player_id,player_first_name,player_last_name,player_alias,game_started,team_id,team_short_name,team_three_letter_code,goal_keeper,playing_time,substitutions_in,substitutions_out,cards_yellow,cards_yellow_red,cards_red,sendings_off,offsides,fouls_against_opponent,fouls_other,fouls_hand_ball,fouls_sum,other_player_actions,goals,goalkeeper_saves,shots_at_goal_held,shots_at_goal_wide,shots_at_goal_crossbar,shots_at_goal_post,shots_at_goal_blocked,shots_at_goal_other,shots_at_goal_failed,shots_at_goal_right_leg,shots_at_goal_left_leg,shots_at_goal_head,shots_at_goal_body,shots_at_goal_no_head,shots_at_goal_sum,shots_conversion_rate,shots_at_goal_inside_box,shots_at_goal_outside_box,assists,second_assists,first_and_second_assists,passes_from_play_successful,passes_from_play_not_successful,passes_from_play_sum,passes_from_play_conversion_rate,passes_from_standards_successful,passes_from_standards_not_successful,passes_from_standards_sum,passes_from_standards_conversion_rate,passes_successful_sum,passes_not_successful_sum,passes_sum,passes_conversion_rate,crosses_from_play_successful,crosses_from_play_not_successful,crosses_from_play_sum,crosses_from_play_conversion_rate,crosses_from_standards_successful,crosses_from_standards_not_successful,crosses_from_standards_sum,crosses_from_standards_conversion_rate,crosses_successful_sum,crosses_not_successful_sum,crosses_sum,crosses_conversion_rate,passes_and_crosses_from_play_successful,passes_and_crosses_from_play_not_successful,passes_and_crosses_from_play_sum,passes_and_crosses_from_standards_successful,passes_and_crosses_from_standards_not_successful,passes_and_crosses_from_standards_sum,passes_and_crosses_successful_sum,passes_and_crosses_not_successful_sum,passes_and_crosses_sum,own_goals,own_goals_prevented,defensive_clearances,abandonments_of_ball,other_ball_actions,throw_ins,penalties_successful,penalties_not_successful,penalties_sum,penalty_conversion_rate,corner_kicks_left,corner_kicks_right,corner_kicks_sum,free_kicks_direct,free_kicks_indirect,free_kicks_sum,kickoffs_after_goal,kickoffs,ball_control_phases,tackling_games_air_won,tackling_games_air_lost,tackling_games_air_sum,game_openings_not_successful,game_openings_sum,interceptions_left,interceptions_right,interceptions_held,interceptions_fisted,interceptions_rebounded,interceptions_cross,interceptions_corner,interceptions_sum,distance_covered,maximum_speed,participations_goal,participations_goal_indirect,participations_goal_direct,assists_shot_at_goal,participations_shot_at_goal,participations_shot_at_goal_indirect,participations_shot_at_goal_direct,goal_opportunities,chances,sitters,participations_goal_opportunities,participations_chance,participations_sitter,nutmegs,shots_on_target,spectacular_plays,fouls_suffered,passes_from_open_play_short,passes_from_open_play_short_successful_ratio,passes_from_open_play_medium,passes_from_open_play_medium_successful_ratio,passes_from_open_play_long,passes_from_open_play_long_successful_ratio,xG,xG_efficiency,penalties_saved,penalties_caused,goals_plus_assists,goals_plus_first_and_second_assists,goals_conceded,shots_faced,competition_id,season,season_id,normalized_player_minutes,matches_played_scouting,matches_played_tracking,matches_played,ball_actions,game_openings_throwout,game_openings_hand,game_openings_successful,clean_sheets,clean_sheets_complete,advanced_stats.goalkeeper,advanced_stats.passes_from_open_play_successful,advanced_stats.x_pass,advanced_stats.passing_performance,advanced_stats.passing_performance_rank,advanced_stats.difficult_passes,advanced_stats.difficult_passes_successful_ratio,advanced_stats.difficult_passes_share,advanced_stats.saves,advanced_stats.x_saves,advanced_stats.keeper_efficiency,advanced_stats.player_pressure_count,advanced_stats.player_pressure_count_rank,advanced_stats.average_pressure,advanced_stats.escape_rate,advanced_stats.escape_rate_rank,advanced_stats.pressure_resistance_ratio,advanced_stats.pressure_resistance_efficiency,advanced_stats.passes_under_pressure_successful_ratio,xg_rankings.season.slug,xg_rankings.season.opta_id,xg_rankings.season.sportec_id,xg_rankings.season.competition_sportec_id,xg_rankings.season.competition_opta_id,xg_rankings.season.competition_id,xg_rankings.season.name,xg_rankings.last5matches.rank,xg_rankings.last5matches.absolute,xg_rankings.last5matches.x_goals,xg_rankings.last5matches.goals
0,MLS-OBJ-00053S,Emil,Forsberg,NA,33,MLS-CLU-00000B,New York,RBNY,FALSE,52:04:31,0,14,3,0,0,0,14,26,0,1,27,0,11,0,13,20,0,0,18,3,54,50,11,4,0,61,65,0.17,36,29,8,3,11,746,131,877,0.85,55,36,91,0.6,801,167,968,0.83,2,9,11,0.18,16,54,70,0.23,18,63,81,0.22,748,140,888,71,90,162,819,230,1050,0,0,3,0,197,1,2,0,2,1,44,10,54,88,0,88,9,31,1315,8,22,30,0,0,0,0,0,0,0,0,0,0,338209.09,31.89,22,4,18,55,142,31,111,52,42,10,113,0,17,0,24,3,36,317,87.7,526,84.03,34,76.47,9.928,1.072,0,0,19,22,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2875,0,33,33,1321,0,0,0,0,0,FALSE,747,729.16,17.84,111,230,0.54,0.26,0,0,0,382,67,0.36,0.54,462,0.11,20.45,0.82,NA,NA,NA,NA,NA,NA,NA,55,0.74,1.26,2
0,MLS-OBJ-00053V,Hannes,Wolf,NA,32,MLS-CLU-000004,New York City,NYC,FALSE,47:36:29,1,16,2,0,0,0,7,30,1,4,35,1,11,0,8,11,0,0,30,1,50,29,28,4,0,57,61,0.18,47,14,5,2,7,829,210,1039,0.8,8,1,9,0.89,837,211,1048,0.8,9,14,23,0.39,2,10,12,0.17,11,24,35,0.31,838,224,1062,10,11,54,848,235,1116,0,0,7,0,288,33,0,0,0,0,0,14,14,8,1,9,0,0,1472,7,14,21,0,0,0,0,0,0,0,0,0,0,320400.33,32.91,18,2,16,37,111,18,93,47,43,4,90,0,8,10,20,3,26,495,87.47,512,75,32,37.5,8.0768,2.9232,0,0,16,18,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2644,0,33,33,1483,0,0,0,0,0,FALSE,824,806.01,17.99,109,351,0.54,0.34,0,0,0,650,8,0.56,0.54,462,0.1,31.53,0.8,NA,NA,NA,NA,NA,NA,NA,130,0.07,1.93,2
0,MLS-OBJ-0007TI,Idan,Toklomati,NA,19,MLS-CLU-00000I,Charlotte,CLT,FALSE,33:33:47,11,12,4,0,0,0,6,28,0,4,32,0,11,0,11,12,0,1,8,1,33,18,8,18,0,26,44,0.25,41,3,3,1,4,257,61,318,0.81,30,0,30,1,287,61,348,0.82,0,0,0,0,0,0,0,0,0,0,0,0,257,61,318,30,0,31,287,61,349,0,0,8,0,199,1,1,0,1,1,0,0,0,1,0,1,20,29,600,50,63,113,0,0,0,0,0,0,0,0,0,0,215010.13,35.29,15,1,14,22,69,8,61,40,31,9,64,0,11,2,22,3,23,160,84.38,155,77.42,3,66.67,10.6062,0.3938,0,1,14,15,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1807,0,30,30,604,0,0,0,0,0,FALSE,254,252.36,1.64,409,98,0.63,0.31,0,0,0,318,108,0.72,0.5,555,0.1,14.03,0.79,NA,NA,NA,NA,NA,NA,NA,38,0.88,2.12,3
0,MLS-OBJ-0007XP,Tadeo,Allende,NA,26,MLS-CLU-000008,Miami,MIA,FALSE,38:36:56,5,19,1,0,0,0,12,14,0,2,16,0,11,0,17,9,1,0,11,2,40,29,15,7,0,44,51,0.22,41,10,1,0,1,454,116,570,0.8,13,0,13,1,467,116,583,0.8,6,10,16,0.38,1,0,1,1,7,10,17,0.41,460,126,586,14,0,21,474,126,607,0,0,6,0,218,7,0,0,0,0,1,0,1,2,0,2,10,12,882,46,34,80,0,0,0,0,0,0,0,0,0,0,243577.47,34.78,13,2,11,20,77,10,67,40,32,8,62,0,11,2,28,7,14,254,85.83,306,74.51,10,80,10.4196,0.5804,0,0,12,12,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2167,0,31,31,884,0,0,0,0,0,FALSE,453,450.97,2.03,391,183,0.55,0.32,0,0,0,337,93,0.49,0.46,643,-0.06,-9.09,0.73,NA,NA,NA,NA,NA,NA,NA,125,0.1,2.9,3
0,MLS-OBJ-0007KJ,Ezequiel,Ponce,NA,32,MLS-CLU-00000H,Houston,HOU,FALSE,49:04:40,0,12,8,0,0,0,16,68,2,1,71,0,10,0,14,27,0,1,27,7,76,35,16,35,0,51,86,0.12,72,14,1,0,1,361,104,465,0.78,46,0,46,1,407,104,511,0.8,0,2,2,0,0,0,0,0,0,2,2,0,361,106,467,46,0,46,407,106,513,0,0,10,0,227,0,1,0,1,1,0,0,0,4,0,4,39,46,836,68,85,153,0,0,0,0,0,0,0,0,0,0,294126.01,33.13,11,1,10,15,106,13,93,74,68,6,88,0,8,1,24,4,46,254,79.92,198,77.27,13,38.46,14.612,-4.612,0,0,11,11,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2681,0,32,32,842,0,0,0,0,0,FALSE,358,362.51,-4.51,713,154,0.54,0.33,0,0,0,418,57,0.65,0.48,609,0.07,12.91,0.74,NA,NA,NA,NA,NA,NA,NA,571,-1.58,2.58,1
0,MLS-OBJ-0005D9,Joseph,Paintsil,NA,22,MLS-CLU-00000G,LA Galaxy,LA,FALSE,36:21:41,3,5,3,0,0,0,13,23,1,2,26,1,10,0,22,13,0,2,15,1,53,59,3,1,0,62,63,0.16,47,16,2,3,5,497,110,607,0.82,20,0,20,1,517,110,627,0.82,5,24,29,0.17,1,4,5,0.2,6,28,34,0.18,502,134,636,21,4,41,523,138,677,0,0,1,1,241,16,2,0,2,1,9,4,13,9,0,9,3,3,983,3,12,15,0,0,0,0,0,0,0,0,0,0,201324.56,36.62,16,4,12,20,92,15,77,55,48,7,80,0,9,2,32,2,64,226,88.05,365,78.9,16,62.5,10.6781,-0.6781,0,0,12,15,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1978,0,25,25,1008,0,0,0,0,0,FALSE,497,480.44,16.56,122,184,0.52,0.3,0,0,0,498,37,0.59,0.49,586,0.02,3.83,0.85,NA,NA,NA,NA,NA,NA,NA,545,-0.9,5.9,5
0,MLS-OBJ-0000DR,Tani,Oluwaseyi,NA,21,MLS-CLU-00000L,Minnesota,MIN,FALSE,33:38:16,3,8,5,0,0,0,6,35,0,0,35,0,10,0,20,20,1,0,12,2,55,10,42,12,1,53,65,0.15,57,8,7,1,8,266,93,359,0.74,2,1,3,0.67,268,94,362,0.74,1,3,4,0.25,0,0,0,0,1,3,4,0.25,267,96,363,2,1,4,269,97,367,0,0,9,0,177,1,0,0,0,0,0,0,0,1,0,1,2,2,618,60,63,123,0,0,0,0,0,0,0,0,0,0,202808.53,35.74,18,1,17,24,95,13,82,59,54,5,83,0,9,0,30,2,17,156,82.69,201,67.66,2,50,11.2933,-1.2933,0,0,17,18,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1861,0,24,24,621,0,0,0,0,0,FALSE,261,262.85,-1.85,633,135,0.51,0.38,0,0,0,292,122,0.65,0.41,704,-0.1,-14.03,0.69,NA,NA,NA,NA,NA,NA,NA,138,-0.01,1.01,1
0,MLS-OBJ-0000FA,Carles,Gil,NA,34,MLS-CLU-00000N,New England,NE,FALSE,56:19:54,0,3,3,0,0,0,1,8,0,7,15,0,10,0,19,26,1,0,22,0,68,10,68,0,0,78,78,0.13,18,60,9,5,14,1510,320,1830,0.83,151,14,165,0.92,1661,334,1995,0.83,16,41,57,0.28,33,75,108,0.31,49,116,165,0.3,1526,361,1887,184,89,292,1710,450,2179,0,0,3,2,357,19,5,0,5,1,34,90,124,133,0,133,9,26,2619,4,7,11,0,0,0,0,0,0,0,0,0,0,343509.38,31.45,24,5,19,102,208,46,162,62,56,6,173,0,11,7,29,2,102,506,88.93,1142,83.54,182,58.24,7.7822,2.2178,0,0,19,24,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,3056,0,34,34,2656,0,0,0,0,0,FALSE,1501,1462.54,38.46,29,534,0.54,0.29,0,0,0,1037,1,0.47,0.63,203,0.27,137.91,0.84,NA,NA,NA,NA,NA,NA,NA,406,-0.31,0.31,0
0,MLS-OBJ-0007WC,Wilfried,Zaha,NA,31,MLS-CLU-00000I,Charlotte,CLT,FALSE,50:09:05,0,5,10,1,0,0,11,46,0,3,49,0,10,0,18,9,0,0,16,1,44,39,15,0,0,54,54,0.19,38,16,5,5,10,1031,162,1193,0.86,33,0,33,1,1064,162,1226,0.87,8,17,25,0.32,0,0,0,0,8,17,25,0.32,1039,179,1218,33,0,53,1072,179,1271,0,0,10,0,451,20,2,1,3,0.67,5,3,8,23,0,23,1,2,1786,4,16,20,0,0,0,0,0,0,0,0,0,0,306844.06,34.18,23,8,15,32,108,25,83,47,40,7,92,0,16,1,28,4,125,419,90.45,727,85.56,47,63.83,7.8325,2.1675,0,0,15,20,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2740,0,31,31,1806,0,0,0,0,0,FALSE,1032,990.99,41.01,24,315,0.62,0.26,0,0,0,898,3,0.58,0.56,403,0.19,79.06,0.85,NA,NA,NA,NA,NA,NA,NA,96,0.42,2.58,3
0,MLS-OBJ-0007TA,Pep,Biel,NA,24,MLS-CLU-00000I,Charlotte,CLT,FALSE,36:07:13,2,14,4,0,0,0,1,28,0,0,28,0,10,0,13,21,1,0,7,2,44,12,39,3,0,51,54,0.19,32,22,11,1,12,511,114,625,0.82,31,8,39,0.79,542,122,664,0.82,2,16,18,0.11,9,36,45,0.2,11,52,63,0.17,513,130,643,40,44,92,553,174,735,0,0,4,2,163,10,0,0,0,0,9,41,50,23,0,23,6,15,958,7,19,26,0,0,0,0,0,0,0,0,0,0,261050.23,32.95,22,2,20,49,109,12,97,51,47,4,103,0,14,1,23,5,14,206,85.44,369,81.03,50,72,7.3407,2.6593,0,0,21,22,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2018,0,26,26,965,0,0,0,0,0,FALSE,508,480.91,27.09,60,221,0.61,0.36,0,0,0,325,101,0.44,0.51,532,0.05,8.34,0.83,NA,NA,NA,NA,NA,NA,NA,28,1.05,1.95,3
0,MLS-OBJ-0001J2,João,Klauss,NA,29,MLS-CLU-00001L,St. Louis,STL,FALSE,44:12:42,4,14,4,0,0,0,7,33,0,2,35,0,10,0,22,33,1,2,26,7,91,49,17,34,1,67,101,0.1,85,16,2,1,3,395,137,532,0.74,47,1,48,0.98,442,138,580,0.76,0,3,3,0,0,0,0,0,0,3,3,0,395,140,535,47,1,53,442,141,588,0,0,15,0,208,5,0,0,0,0,0,0,0,2,0,2,31,46,912,75,50,125,0,0,0,0,0,0,0,0,0,0,255877.37,33.51,15,3,12,35,147,20,127,88,85,3,127,0,9,3,33,3,32,233,76.39,282,73.76,17,52.94,11.6154,-1.6154,0,0,12,13,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2423,0,33,33,921,0,0,0,0,0,FALSE,384,374.39,9.61,205,225,0.55,0.44,0,0,0,353,84,0.59,0.53,481,0.11,18.29,0.69,NA,NA,NA,NA,NA,NA,NA,577,-2.16,3.16,1
0,MLS-OBJ-0000WL,Milan,Iloski,NA,3,MLS-CLU-000065,San Diego,SD,FALSE,09:38:47,11,2,0,0,0,0,1,11,0,2,13,0,10,0,9,4,1,0,8,1,23,18,12,3,0,30,33,0.3,25,8,1,0,1,97,25,122,0.8,10,1,11,0.91,107,26,133,0.8,0,2,2,0,0,7,7,0,0,9,9,0,97,27,124,10,8,21,107,35,145,0,0,1,0,44,3,0,0,0,0,9,0,9,3,0,3,6,6,223,5,7,12,0,0,0,0,0,0,0,0,0,0,67523.81,34.52,11,0,11,7,41,2,39,28,25,3,35,0,5,1,19,0,9,49,93.88,66,68.18,7,85.71,4.7898,5.2102,0,0,11,11,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,471,0,14,14,224,0,0,0,0,0,FALSE,96,93.13,2.87,311,41,0.56,0.34,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,136,-0.01,1.01,1
0,MLS-OBJ-000528,Luis,Suárez,NA,27,MLS-CLU-000008,Miami,MIA,FALSE,41:37:56,1,11,6,0,0,0,10,27,0,0,27,0,10,0,20,30,1,1,14,3,69,49,22,8,0,71,79,0.13,58,21,8,2,10,608,179,787,0.77,64,1,65,0.98,672,180,852,0.79,6,4,10,0.6,0,0,0,0,6,4,10,0.6,614,183,797,64,1,72,678,184,869,0,0,7,0,161,7,1,0,1,1,0,1,1,2,0,2,35,62,1116,14,11,25,0,0,0,0,0,0,0,0,0,0,241732.47,32.28,23,7,16,47,136,21,115,69,61,8,114,0,12,2,30,3,34,323,82.97,424,72.88,40,77.5,12.9522,-2.9522,0,0,18,20,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2291,0,28,28,1126,0,0,0,0,0,FALSE,605,564.92,40.08,25,355,0.59,0.45,0,0,0,347,88,0.39,0.48,609,-0.01,-1.64,0.74,NA,NA,NA,NA,NA,NA,NA,131,0.05,2.95,3
0,MLS-OBJ-00004E,Brian,Gutiérrez,NA,24,MLS-CLU-00000F,Chicago,CHI,FALSE,37:33:37,5,10,6,0,1,0,1,32,0,2,34,0,9,0,20,16,0,1,23,0,60,60,9,0,0,69,69,0.13,27,42,3,3,6,862,162,1024,0.84,35,5,40,0.88,897,167,1064,0.84,3,6,9,0.33,0,7,7,0,3,13,16,0.19,865,168,1033,35,12,51,900,180,1084,0,0,4,0,223,4,2,0,2,1,7,2,9,19,0,19,13,22,1380,5,8,13,0,0,0,0,0,0,0,0,0,0,247742.55,34.84,16,5,11,50,137,34,104,56,52,4,108,0,11,6,32,5,38,408,92.16,543,82.87,73,49.32,7.3934,1.6066,0,0,12,15,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2050,0,29,29,1396,0,0,0,0,0,FALSE,861,823.63,37.37,35,315,0.62,0.31,0,0,0,430,55,0.39,0.57,372,0.18,36.9,0.83,NA,NA,NA,NA,NA,NA,NA,101,0.37,0.63,1
0,MLS-OBJ-0000KO,Diego,Luna,NA,27,MLS-CLU-00000R,Salt Lake,RSL,FALSE,40:43:53,0,12,8,1,1,0,2,17,0,4,21,0,9,0,9,18,1,0,15,2,45,38,12,4,0,50,54,0.17,31,23,3,4,7,876,162,1038,0.84,67,17,84,0.8,943,179,1122,0.84,1,8,9,0.11,12,25,37,0.32,13,33,46,0.28,877,170,1047,79,42,131,956,212,1178,0,0,3,1,247,10,2,0,2,1,25,13,38,53,0,53,21,36,1483,3,8,11,0,0,0,0,0,0,0,0,0,0,267527.28,31.93,16,4,12,40,109,28,81,48,45,3,87,0,8,4,18,1,40,429,89.74,565,81.95,44,63.64,7.1131,1.8869,0,0,12,16,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2277,0,27,27,1499,0,0,0,0,0,FALSE,876,828.47,47.53,17,334,0.62,0.32,0,0,0,565,21,0.45,0.58,333,0.2,53.64,0.83,NA,NA,NA,NA,NA,NA,NA,114,0.25,1.75,2
0,MLS-OBJ-00077P,Hirving,Lozano,NA,22,MLS-CLU-000065,San Diego,SD,FALSE,33:23:35,5,16,6,0,0,0,17,33,0,2,35,2,9,0,22,35,1,0,26,0,84,79,10,4,0,89,93,0.1,44,49,8,2,10,445,141,586,0.76,29,10,39,0.74,474,151,625,0.76,8,22,30,0.27,17,30,47,0.36,25,52,77,0.32,453,163,616,46,40,105,499,203,721,0,0,0,0,263,19,2,0,2,1,49,7,56,34,0,34,2,2,1077,12,16,28,0,0,0,0,0,0,0,0,0,0,187315.41,34.46,19,2,17,32,137,14,123,77,71,6,114,0,10,0,31,2,58,215,91.16,331,70.39,40,40,10.2668,-1.2668,0,0,17,19,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1833,0,27,27,1088,0,0,0,0,0,FALSE,445,438.75,6.25,272,227,0.51,0.39,0,0,0,519,34,0.57,0.51,532,0.04,9.71,0.76,NA,NA,NA,NA,NA,NA,NA,530,-0.81,2.81,2
0,MLS-OBJ-000C5Q,Son,Heung-Min,NA,9,MLS-CLU-000001,LAFC,LAFC,FALSE,14:46:03,1,4,0,0,0,0,2,2,0,1,3,0,9,0,11,4,0,2,9,1,27,22,13,1,0,35,36,0.25,20,16,2,1,3,209,38,247,0.85,18,6,24,0.75,227,44,271,0.84,0,0,0,0,16,15,31,0.52,16,15,31,0.52,209,38,247,34,21,57,243,59,304,0,0,1,0,77,2,0,0,0,0,17,21,38,13,0,13,4,6,418,1,4,5,0,0,0,0,0,0,0,0,0,0,92170.66,33.88,14,3,11,35,81,15,66,32,29,3,67,0,6,1,20,1,17,110,94.55,130,77.69,7,57.14,4.8108,4.1892,0,0,11,12,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,806,0,10,10,421,0,0,0,0,0,FALSE,209,202.95,6.05,277,61,0.49,0.25,0,0,0,165,262,0.48,0.47,627,0.01,0.9,0.82,NA,NA,NA,NA,NA,NA,NA,1,5.22,1.78,7
0,MLS-OBJ-0000XG,Dante,Sealy,NA,28,MLS-CLU-000006,Montréal,MTL,FALSE,44:03:57,2,10,6,0,0,0,2,41,1,1,43,0,9,0,12,19,0,2,15,3,51,7,50,3,0,57,60,0.15,36,24,0,2,2,552,170,722,0.76,23,8,31,0.74,575,178,753,0.76,5,22,27,0.19,13,30,43,0.3,18,52,70,0.26,557,192,749,36,38,88,593,230,837,0,0,5,1,271,14,0,0,0,0,11,43,54,23,0,23,0,0,1174,19,18,37,0,0,0,0,0,0,0,0,0,0,268080.19,34.2,13,4,9,35,114,26,88,42,38,4,86,0,6,1,21,2,40,250,82.8,430,75.58,42,47.62,6.1448,2.8552,0,0,9,11,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2426,0,30,30,1195,0,0,0,0,0,FALSE,552,537.46,14.54,140,302,0.55,0.42,0,0,0,432,51,0.46,0.54,462,0.11,23.25,0.79,NA,NA,NA,NA,NA,NA,NA,3,2.33,0.67,3
0,MLS-OBJ-00007H,Christian,Benteke,NA,23,MLS-CLU-00000D,D.C. United,DC,FALSE,34:18:35,2,8,7,0,0,0,20,30,0,1,31,3,9,0,28,20,1,1,19,4,73,36,13,33,0,49,82,0.11,75,7,3,0,3,269,150,419,0.64,11,0,11,1,280,150,430,0.65,0,1,1,0,0,0,0,0,0,1,1,0,269,151,420,11,0,12,280,151,432,0,0,9,0,157,1,2,1,3,0.67,0,0,0,0,0,0,11,11,680,161,73,234,0,0,0,0,0,0,0,0,0,0,189753.04,33.4,12,0,12,21,107,10,97,70,62,8,91,0,10,2,37,3,29,164,70.73,241,58.09,14,92.86,14.8442,-5.8442,0,0,12,12,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1883,0,25,25,682,0,0,0,0,0,FALSE,268,281.78,-13.78,812,228,0.46,0.55,0,0,0,253,157,0.67,0.46,643,0,0.43,0.61,NA,NA,NA,NA,NA,NA,NA,522,-0.75,1.75,1
0,MLS-OBJ-00004Z,Anthony,Markanich,NA,23,MLS-CLU-00000L,Minnesota,MIN,FALSE,34:15:08,8,17,5,0,0,0,6,32,0,2,34,0,9,0,2,11,1,0,4,0,18,1,13,13,0,14,27,0.33,25,2,1,0,1,417,143,560,0.74,4,0,4,1,421,143,564,0.75,4,4,8,0.5,0,0,0,0,4,4,8,0.5,421,147,568,4,0,35,425,147,603,0,0,23,0,223,31,0,0,0,0,0,0,0,4,0,4,0,0,876,49,39,88,0,0,0,0,0,0,0,0,0,0,228645.5,32.78,11,1,10,17,47,7,40,25,23,2,40,0,4,0,11,0,14,175,88,338,73.67,47,29.79,4.9853,4.0147,0,1,10,10,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1902,0,31,31,882,0,0,0,0,0,FALSE,416,419.69,-3.69,691,221,0.43,0.4,0,0,0,125,330,0.25,0.43,685,-0.14,-8.87,0.57,NA,NA,NA,NA,NA,NA,NA,4,2.25,0.75,3
0,MLS-OBJ-0007K6,Marcel,Hartel,NA,34,MLS-CLU-00001L,St. Louis,STL,FALSE,55:58:43,0,6,1,0,0,0,3,9,0,2,11,0,9,0,19,26,1,0,20,1,67,51,19,6,0,70,76,0.12,48,28,4,2,6,1116,213,1329,0.84,68,26,94,0.72,1184,239,1423,0.83,14,40,54,0.26,30,80,110,0.27,44,120,164,0.27,1130,253,1383,98,106,210,1228,359,1593,0,0,10,0,220,6,1,0,1,1,60,59,119,68,1,69,10,19,1899,3,14,17,0,0,0,0,0,0,0,0,0,0,415234.13,31.83,16,3,13,94,196,37,159,67,65,2,170,0,7,8,29,4,17,478,91,806,81.02,45,62.22,7.753,1.247,0,0,13,15,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,3027,0,34,34,1910,0,0,0,0,0,FALSE,1092,1052.75,39.25,26,377,0.59,0.29,0,0,0,543,27,0.36,0.59,300,0.2,53.84,0.82,NA,NA,NA,NA,NA,NA,NA,9,1.8,2.2,4
0,MLS-OBJ-0007RM,Kelvin,Yeboah,NA,23,MLS-CLU-00000L,Minnesota,MIN,FALSE,37:12:43,7,11,3,0,0,0,9,42,0,2,44,1,9,0,24,14,0,1,14,2,55,43,13,8,0,56,64,0.14,50,14,0,3,3,226,91,317,0.71,6,0,6,1,232,91,323,0.72,0,3,3,0,1,0,1,1,1,3,4,0.25,226,94,320,7,0,7,233,94,327,0,0,2,0,221,0,3,0,3,1,0,1,1,4,0,4,5,5,614,44,91,135,0,0,0,0,0,0,0,0,0,0,219606.03,34.34,12,3,9,14,87,14,73,57,50,7,76,0,10,3,33,1,31,139,83.45,176,61.93,2,50,11.7308,-2.7308,0,0,9,12,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2045,0,30,30,623,0,0,0,0,0,FALSE,224,222.29,1.71,406,151,0.51,0.48,0,0,0,382,67,0.77,0.44,671,-0.05,-9.43,0.65,NA,NA,NA,NA,NA,NA,NA,441,-0.38,0.38,0
0,MLS-OBJ-00002F,Djordje,Mihailovic,NA,24,MLS-CLU-00000J,Colorado,COL,FALSE,37:22:14,0,7,3,0,0,0,2,16,0,0,16,0,9,0,12,13,0,2,14,0,41,35,10,5,0,45,50,0.18,24,26,6,1,7,525,155,680,0.77,41,31,72,0.57,566,186,752,0.75,5,30,35,0.14,34,75,109,0.31,39,105,144,0.27,530,185,715,75,106,217,605,291,932,0,0,7,0,160,36,4,2,6,0.67,44,63,107,78,0,78,8,8,1149,10,13,23,0,0,0,0,0,0,0,0,0,0,242543.62,32.43,18,3,15,67,136,28,108,43,37,6,116,0,9,0,21,3,35,241,86.31,395,74.94,44,47.73,8.3881,0.6119,0,0,15,16,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2060,0,24,24,1155,0,0,0,0,0,FALSE,512,481.33,30.67,29,304,0.58,0.46,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0005B3,Luis,Muriel,NA,25,MLS-CLU-00000O,Orlando,ORL,FALSE,38:10:38,8,19,1,0,1,0,11,26,0,0,26,0,9,0,20,29,2,1,12,5,69,56,14,8,0,70,78,0.12,44,34,5,4,9,439,173,612,0.72,36,5,41,0.88,475,178,653,0.73,6,8,14,0.43,7,8,15,0.47,13,16,29,0.45,445,181,626,43,13,59,488,194,685,0,0,5,0,244,3,1,0,1,1,6,8,14,13,0,13,20,35,1012,28,36,64,0,0,0,0,0,0,0,0,0,0,223849.38,33.37,21,9,12,42,140,28,112,64,58,6,113,0,10,0,29,6,22,254,84.25,327,64.53,31,45.16,8.505,0.495,0,0,14,18,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2114,0,33,33,1020,0,0,0,0,0,FALSE,433,444.71,-11.71,797,265,0.51,0.44,0,0,0,516,36,0.63,0.47,627,-0.01,-2.29,0.7,NA,NA,NA,NA,NA,NA,NA,424,-0.35,0.35,0
